old_mag_name	new_mag_name	cluster	counts	Assembly_group	unique	score	completeness	contamination	length	length_MBp	est_genome_size	num_contigs	Largest.contig	GC	N50	N75	L50	L75	Region	Subregion	Depth	Sizefrac	Region_COLOR	Depth_COLOR	Sizefrac_COLOR	classification	domain	phylum	classs	order	family	genus	species	representation
IO-all-MES-0-8-5-00_bin-257	TOPAZ_IOM1_P065	330_0	1	IO-all-MES-0-8-5-00		98.39493004	96.15	0	2061297	2.061297	2.143834633	105	82517	57.59	30893	17901	25	47	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__;f__;g__;s__	d__Bacteria	p__Krumholzibacteriota	c__Krumholzibacteria	o__	f__	g__	s__	unique
IO-all-MES-0-8-5-00_bin-265	TOPAZ_IOM1_P068	342_0	1	IO-all-MES-0-8-5-00		88.57933592	96.02	1.94	5479136	5.479136	5.706244532	258	123667	69.72	33012	19415	52	107	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__GCA-2687015;s__GCA-2687015 sp002687015	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__UBA6930	g__GCA-2687015	s__GCA-2687015 sp002687015	unique
IO-all-MES-0-8-5-00_bin-281	TOPAZ_IOM1_P073	18_0	1	IO-all-MES-0-8-5-00		80.64998952	91.27	2.64	3842893	3.842893	4.210466747	60	272179	59.9	144537	85611	11	19	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA2168;s__UBA2168 sp002327525	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__HTCC2089	g__UBA2168	s__UBA2168 sp002327525	unique
IO-all-MES-0-8-5-00_bin-294	TOPAZ_IOM1_P075	63_0	1	IO-all-MES-0-8-5-00		81.8356583	97.28	3.53	12876673	12.876673	13.23671155	824	137110	55.26	25782	13172	149	323	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__	s__	unique
IO-all-MES-0-8-5-00_bin-304	TOPAZ_IOM1_P080	554_0	1	IO-all-MES-0-8-5-00		95.1349556	93.04	0	2379300	2.3793	2.557287188	224	58954	44.27	15485	8840	51	104	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2705;s__UBA2705 sp002690045	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Micavibrionales	f__Micavibrionaceae	g__UBA2705	s__UBA2705 sp002690045	NA
IO-all-MES-0-8-5-00_bin-31	TOPAZ_IOM1_P082	122_0	1	IO-all-MES-0-8-5-00		72.16135849	91.7	4.31	3514182	3.514182	3.832259542	429	40126	61.14	10537	6209	105	214	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002686755	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA1096	g__UBA1096	s__UBA1096 sp002686755	unique
IO-all-MES-0-8-5-00_bin-338	TOPAZ_IOM1_P092	527_0	1	IO-all-MES-0-8-5-00		77.01421895	95.02	4.05	3838828	3.838828	4.040021048	200	100926	65.48	30792	17846	42	84	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__2-12-FULL-67-15;g__;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__2-12-FULL-67-15	g__	s__	unique
IO-all-MES-0-8-5-00_bin-339	TOPAZ_IOM1_P093	8_0	1	IO-all-MES-0-8-5-00	yes	81.66051332	90.23	2.18	3036850	3.03685	3.365676604	103	136969	53.12	45817	24645	20	42	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__GCA-002729875;s__GCA-002729875 sp002688175	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__GCA-2729495	f__GCA-2729495	g__GCA-002729875	s__GCA-002729875 sp002688175	unique
IO-all-MES-0-8-5-00_bin-344	TOPAZ_IOM1_P095	397_0	1	IO-all-MES-0-8-5-00		78.8224707	95.45	3.82	3733131	3.733131	3.911085385	81	218705	65.14	88093	50735	14	28	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__GCA-002748355;g__GCA-2685965;s__GCA-2685965 sp002685965	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__GCA-002748355	g__GCA-2685965	s__GCA-2685965 sp002685965	unique
IO-all-MES-0-8-5-00_bin-349	TOPAZ_IOM1_P098	379_0	1	IO-all-MES-0-8-5-00		83.10521995	94.62	2.75	3460104	3.460104	3.656842105	183	89788	65.53	29542	16667	41	79	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__GCA-2686595;s__GCA-2686595 sp002686595	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA1135	f__GCA-002686595	g__GCA-2686595	s__GCA-2686595 sp002686595	unique
IO-all-MES-0-8-5-00_bin-351	TOPAZ_IOM1_P100	559_1	2	IO-all-MES-0-8-5-00		89.19597617	90.75	0.87	1751062	1.751062	1.929544904	8	496770	44.87	390798	237113	2	4	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2137;s__UBA2137 sp002328415	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Micavibrionales	f__Micavibrionaceae	g__UBA2137	s__UBA2137 sp002328415	NA
IO-all-MES-0-8-5-00_bin-354	TOPAZ_IOM1_P101	420_2	1	IO-all-MES-0-8-5-00		96.79847837	99.73	1.07	4687203	4.687203	4.69989271	120	205131	63.53	68700	35264	22	45	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp003205815	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_A	s__Pseudomonas_A sp003205815	unique
IO-all-MES-0-8-5-00_bin-358	TOPAZ_IOM1_P103	61_0	1	IO-all-MES-0-8-5-00	yes	91.48460738	95.22	1.18	10315590	10.31559	10.83342785	779	129271	56.54	21341	10723	142	315	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__ARS98;s__ARS98 sp002685655	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__ARS98	s__ARS98 sp002685655	unique
IO-all-MES-0-8-5-00_bin-39	TOPAZ_IOM1_P114	5_0	1	IO-all-MES-0-8-5-00		87.15380472	96.95	2.44	1967827	1.967827	2.029733883	52	151127	50.78	64211	33908	11	21	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__UBA5680;g__UBA5680;s__UBA5680 sp002420425	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__UBA10353	f__UBA5680	g__UBA5680	s__UBA5680 sp002420425	NA
IO-all-MES-0-8-5-00_bin-401	TOPAZ_IOM1_P119	396_0	1	IO-all-MES-0-8-5-00		81.33701599	96.58	3.51	2306122	2.306122	2.38778422	97	135075	68.53	41118	22107	19	37	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__MedAcidi-G1;g__S20-B6;s__S20-B6 sp002329075	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Acidimicrobiales	f__MedAcidi-G1	g__S20-B6	s__S20-B6 sp002329075	NA
IO-all-MES-0-8-5-00_bin-409	TOPAZ_IOM1_P122	359_0	1	IO-all-MES-0-8-5-00		100.7315313	98.86	0.1	6874557	6.874557	6.95383067	232	223920	67.11	55343	26513	42	91	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__GCA-002687715;o__GCA-002687715;f__GCA-002687715;g__GCA-2687715;s__GCA-2687715 sp002687715	d__Bacteria	p__Planctomycetota	c__GCA-002687715	o__GCA-002687715	f__GCA-002687715	g__GCA-2687715	s__GCA-2687715 sp002687715	unique
IO-all-MES-0-8-5-00_bin-431	TOPAZ_IOM1_P127	290_0	1	IO-all-MES-0-8-5-00		92.75347511	93.39	0.57	8660319	8.660319	9.273283007	484	109448	66.38	26727	14867	101	205	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__GCA-2686995;s__GCA-2686995 sp002686995	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__GCA-2686995	s__GCA-2686995 sp002686995	unique
IO-all-MES-0-8-5-00_bin-436	TOPAZ_IOM1_P129	267_0	1	IO-all-MES-0-8-5-00		90.25389395	96.59	1.7	8944872	8.944872	9.260660524	681	126097	62.8	21271	9943	119	272	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__	s__	unique
IO-all-MES-0-8-5-00_bin-47	TOPAZ_IOM1_P135	291_0	1	IO-all-MES-0-8-5-00		78.78134122	96.35	3.96	7185916	7.185916	7.458138038	390	163828	66.6	29019	14931	64	153	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Poribacteria;c__WGA-4E;o__GCA-2687025;f__GCA-2687025;g__GCA-2687025;s__GCA-2687025 sp002687025	d__Bacteria	p__Poribacteria	c__WGA-4E	o__GCA-2687025	f__GCA-2687025	g__GCA-2687025	s__GCA-2687025 sp002687025	unique
IO-all-MES-0-8-5-00_bin-80	TOPAZ_IOM1_P145	341_0	1	IO-all-MES-0-8-5-00		73.64464007	90.62	3.87	6000521	6.000521	6.621629883	205	189903	65.27	56141	29058	34	70	IO	all	MES	0-8-5-00	#711518	#023858	#f7fcb9	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA4427;g__;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__UBA4427	g__	s__	unique
IO-all-SRF-0-8-5-00_bin-102	TOPAZ_IOS1_P003	519_0	1	IO-all-SRF-0-8-5-00		86.34152	96.95	2.58	5430814	5.430814	5.601664776	227	119896	67.56	38286	21956	48	92	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp001556125	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Bosea	s__Bosea sp001556125	unique
IO-all-SRF-0-8-5-00_bin-117	TOPAZ_IOS1_P004	533_1	2	IO-all-SRF-0-8-5-00		99.08772326	99.64	0.61	3627598	3.627598	3.640704536	65	268906	63.29	98957	56836	13	26	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Oceanococcaceae;g__Abyssibacter;s__Abyssibacter profundi	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Oceanococcaceae	g__Abyssibacter	s__Abyssibacter profundi	NA
IO-all-SRF-0-8-5-00_bin-143	TOPAZ_IOS1_P009	189_0	1	IO-all-SRF-0-8-5-00		78.19254794	90.46	2.87	3991185	3.991185	4.41209927	355	62509	64.77	14625	9208	82	167	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__HTCC2089	g__	s__	unique
IO-all-SRF-0-8-5-00_bin-152	TOPAZ_IOS1_P010	392_1	2	IO-all-SRF-0-8-5-00		82.05909909	92.48	2.49	2632058	2.632058	2.846083478	309	68557	69.38	11434	5936	63	141	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Yonghaparkia;s__Yonghaparkia sp002729155	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Yonghaparkia	s__Yonghaparkia sp002729155	unique
IO-all-SRF-0-8-5-00_bin-172	TOPAZ_IOS1_P015	128_1	3	IO-all-SRF-0-8-5-00		95.91850916	95.92	0.44	3934978	3.934978	4.102354045	231	136103	54.52	24947	15466	50	99	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002686085	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Roseibacillus	s__Roseibacillus sp002686085	NA
IO-all-SRF-0-8-5-00_bin-20	TOPAZ_IOS1_P026	569_0	1	IO-all-SRF-0-8-5-00	yes	68.56194423	90.47	4.77	3991133	3.991133	4.411554106	609	43600	40.11	7654	4878	162	329	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Fabibacter;s__Fabibacter spongicola	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Fabibacter	s__Fabibacter spongicola	unique
IO-all-SRF-0-8-5-00_bin-258	TOPAZ_IOS1_P041	40_0	1	IO-all-SRF-0-8-5-00	yes	83.0499878	94.2	2.68	3466792	3.466792	3.680246285	197	104374	47.99	31621	15463	34	74	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__GCA-2686065;s__GCA-2686065 sp002686065	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__GCA-2686065	s__GCA-2686065 sp002686065	unique
IO-all-SRF-0-8-5-00_bin-276	TOPAZ_IOS1_P043	621_0	1	IO-all-SRF-0-8-5-00	yes	80.55634278	97.31	3.76	3169982	3.169982	3.257611756	332	64496	33.59	12379	7363	77	160	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__BRH-c54;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Vicingaceae	g__BRH-c54	s__	unique
IO-all-SRF-0-8-5-00_bin-306	TOPAZ_IOS1_P051	531_1	1	IO-all-SRF-0-8-5-00		89.99807178	98.46	2.19	3491222	3.491222	3.545827747	59	348399	61.04	94655	59030	12	24	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Oceanococcaceae;g__Oceanococcus;s__Oceanococcus atlanticus	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Oceanococcaceae	g__Oceanococcus	s__Oceanococcus atlanticus	unique
IO-all-SRF-0-8-5-00_bin-309	TOPAZ_IOS1_P053	566_0	1	IO-all-SRF-0-8-5-00		87.31026324	92.15	1.39	3601634	3.601634	3.908447097	311	72618	41.39	16616	9250	68	141	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Ekhidna;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Ekhidna	s__	unique
IO-all-SRF-0-8-5-00_bin-320	TOPAZ_IOS1_P058	146_1	2	IO-all-SRF-0-8-5-00	yes	83.50318514	95.48	2.9	9082761	9.082761	9.512736699	209	522292	60.59	111268	40837	23	56	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__	g__	s__	unique
IO-all-SRF-0-8-5-00_bin-369	TOPAZ_IOS1_P066	617_1	1	IO-all-SRF-0-8-5-00	yes	83.90321445	91.5	1.93	2695856	2.695856	2.94629071	283	64178	31.24	12777	7107	65	137	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesoflavibacter;s__Mesoflavibacter zeaxanthinifaciens	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Mesoflavibacter	s__Mesoflavibacter zeaxanthinifaciens	unique
IO-all-SRF-0-8-5-00_bin-376	TOPAZ_IOS1_P068	227_1	2	IO-all-SRF-0-8-5-00		93.46506664	98.06	1.41	4293883	4.293883	4.378832348	85	250163	49	81308	47668	17	35	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas	s__	unique
IO-all-SRF-0-8-5-00_bin-398	TOPAZ_IOS1_P073	615_0	1	IO-all-SRF-0-8-5-00	yes	90.21307007	94	1.23	3514123	3.514123	3.738428723	116	155120	33.05	53228	27361	22	44	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella sp002706045	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	s__Winogradskyella sp002706045	unique
IO-all-SRF-0-8-5-00_bin-433	TOPAZ_IOS1_P086	601_0	1	IO-all-SRF-0-8-5-00	yes	87.39012372	96.48	2.3	4362028	4.362028	4.5211733	102	234701	42.06	66107	39978	22	43	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002711825	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muricauda	s__Muricauda sp002711825	unique
IO-all-SRF-0-8-5-00_bin-453	TOPAZ_IOS1_P090	509_1	1	IO-all-SRF-0-8-5-00		79.62748527	99.55	4.48	4775836	4.775836	4.79742441	108	224070	63.04	90151	54279	18	35	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp002684595	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__Novosphingobium sp002684595	unique
IO-all-SRF-0-8-5-00_bin-456	TOPAZ_IOS1_P091	413_1	2	IO-all-SRF-0-8-5-00		95.71286821	97.22	0.81	4068745	4.068745	4.185090516	56	271960	68.52	121825	61937	11	24	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halieaceae	g__Pseudohaliea	s__	NA
IO-all-SRF-0-8-5-00_bin-466	TOPAZ_IOS1_P094	595_1	2	IO-all-SRF-0-8-5-00	yes	100.0789741	98.35	0.19	2869777	2.869777	2.917922725	25	602997	39.98	228007	125270	5	8	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__BACL21 sp002707025	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__BACL21	s__BACL21 sp002707025	unique
IO-all-SRF-0-8-5-00_bin-507	TOPAZ_IOS1_P100	117_1	3	IO-all-SRF-0-8-5-00		89.47241993	96.13	1.79	3664054	3.664054	3.811561427	146	167928	37.74	38445	24381	29	58	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA840;g__UBA6502;s__UBA6502 sp002436415	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA840	g__UBA6502	s__UBA6502 sp002436415	NA
IO-all-SRF-0-8-5-00_bin-516	TOPAZ_IOS1_P103	558_0	1	IO-all-SRF-0-8-5-00	yes	74.35764714	91.75	3.87	1940945	1.940945	2.11547139	281	44503	31.32	8228	5079	71	147	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus hominis	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus hominis	unique
IO-all-SRF-0-8-5-00_bin-596	TOPAZ_IOS1_P126	465_0	1	IO-all-SRF-0-8-5-00		99.24713361	99.26	0.49	3921140	3.92114	3.950372758	122	200853	55.35	74863	36093	16	35	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Ponticaulis	s__	unique
IO-all-SRF-0-8-5-00_bin-599	TOPAZ_IOS1_P128	104_0	1	IO-all-SRF-0-8-5-00		97.73024451	98.26	0.58	2176200	2.1762	2.214736414	70	156227	34.95	55016	35047	13	25	IO	all	SRF	0-8-5-00	#711518	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA1113;f__UBA1113;g__GCA-2707205;s__GCA-2707205 sp002707205	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__UBA1113	f__UBA1113	g__GCA-2707205	s__GCA-2707205 sp002707205	NA
IO-all-SRF-180-2000-00_bin-104	TOPAZ_IOS4_P003	234_0	1	IO-all-SRF-180-2000-00		75.94460956	91.27	3.48	2415687	2.415687	2.64674811	250	58464	40.84	14100	7098	51	113	IO	all	SRF	180-2000-00	#711518	#d0d1e6	#004529	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Endobugula;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Cellvibrionaceae	g__Endobugula	s__	unique
IO-all-SRF-180-2000-00_bin-77	TOPAZ_IOS4_P008	235_0	1	IO-all-SRF-180-2000-00	yes	102.2816515	100	0	1421696	1.421696	1.421696	62	131163	32.62	36585	22591	13	25	IO	all	SRF	180-2000-00	#711518	#d0d1e6	#004529	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia felis	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Rickettsiaceae	g__Rickettsia	s__Rickettsia felis	unique
IO-all-SRF-20-180-00_bin-33	TOPAZ_IOS3_P011	470_1	2	IO-all-SRF-20-180-00		86.10702492	97.96	2.83	3311663	3.311663	3.380627807	194	175656	60.77	39269	19500	25	55	IO	all	SRF	20-180-00	#711518	#d0d1e6	#41ab5d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Oceanicaulis;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Maricaulaceae	g__Oceanicaulis	s__	unique
IO-all-SRF-20-180-00_bin-4	TOPAZ_IOS3_P012	105_0	1	IO-all-SRF-20-180-00		96.71762075	96.16	0.28	2384511	2.384511	2.479732737	357	40833	35.57	8227	4697	83	179	IO	all	SRF	20-180-00	#711518	#d0d1e6	#41ab5d	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__RHLJ01;s__	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Balneolales	f__Balneolaceae	g__RHLJ01	s__	unique
IO-all-SRF-20-180-00_bin-48	TOPAZ_IOS3_P014	80_1	2	IO-all-SRF-20-180-00		95.53739384	100	1.36	3873212	3.873212	3.873212	137	144246	54.48	47292	22815	25	53	IO	all	SRF	20-180-00	#711518	#d0d1e6	#41ab5d	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__Arctic95D-9 sp002862135	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__DEV007	g__Arctic95D-9	s__Arctic95D-9 sp002862135	unique
IO-all-SRF-5-20-00_bin-118	TOPAZ_IOS2_P004	481_0	1	IO-all-SRF-5-20-00		81.50503578	95.79	3.31	3594363	3.594363	3.752336361	166	103393	69.03	33890	17581	34	72	IO	all	SRF	5/20/00	#711518	#d0d1e6	#addd8e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__	s__	unique
